total[50000]:acc[76.07%], correct[38036.0]
695:acc[74.0%], correct[37], total[50]
696:acc[78.0%], correct[39], total[50]
697:acc[70.0%], correct[35], total[50]
698:acc[76.0%], correct[38], total[50]
699:acc[82.0%], correct[41], total[50]
700:acc[68.0%], correct[34], total[50]
701:acc[94.0%], correct[47], total[50]
702:acc[66.0%], correct[33], total[50]
703:acc[76.0%], correct[38], total[50]
704:acc[88.0%], correct[44], total[50]
705:acc[54.0%], correct[27], total[50]
706:acc[52.0%], correct[26], total[50]
707:acc[86.0%], correct[43], total[50]
708:acc[64.0%], correct[32], total[50]
709:acc[74.0%], correct[37], total[50]
710:acc[62.0%], correct[31], total[50]
711:acc[64.0%], correct[32], total[50]
712:acc[64.0%], correct[32], total[50]
713:acc[96.0%], correct[48], total[50]
714:acc[78.0%], correct[39], total[50]
715:acc[78.0%], correct[39], total[50]
716:acc[86.0%], correct[43], total[50]
717:acc[68.0%], correct[34], total[50]
718:acc[64.0%], correct[32], total[50]
719:acc[90.0%], correct[45], total[50]
720:acc[72.0%], correct[36], total[50]
721:acc[82.0%], correct[41], total[50]
722:acc[88.0%], correct[44], total[50]
723:acc[84.0%], correct[42], total[50]
724:acc[78.0%], correct[39], total[50]
725:acc[62.0%], correct[31], total[50]
726:acc[88.0%], correct[44], total[50]
727:acc[86.0%], correct[43], total[50]
728:acc[44.0%], correct[22], total[50]
729:acc[52.0%], correct[26], total[50]
730:acc[80.0%], correct[40], total[50]
731:acc[58.0%], correct[29], total[50]
732:acc[80.0%], correct[40], total[50]
733:acc[42.0%], correct[21], total[50]
734:acc[80.0%], correct[40], total[50]
735:acc[70.0%], correct[35], total[50]
736:acc[84.0%], correct[42], total[50]
737:acc[66.0%], correct[33], total[50]
738:acc[82.0%], correct[41], total[50]
739:acc[94.0%], correct[47], total[50]
740:acc[44.0%], correct[22], total[50]
741:acc[78.0%], correct[39], total[50]
742:acc[54.0%], correct[27], total[50]
743:acc[58.0%], correct[29], total[50]
744:acc[26.0%], correct[13], total[50]
745:acc[66.0%], correct[33], total[50]
746:acc[88.0%], correct[44], total[50]
747:acc[66.0%], correct[33], total[50]
748:acc[50.0%], correct[25], total[50]
749:acc[76.0%], correct[38], total[50]
750:acc[64.0%], correct[32], total[50]
751:acc[74.0%], correct[37], total[50]
752:acc[78.0%], correct[39], total[50]
753:acc[72.0%], correct[36], total[50]
754:acc[52.0%], correct[26], total[50]
755:acc[94.0%], correct[47], total[50]
756:acc[84.0%], correct[42], total[50]
757:acc[86.0%], correct[43], total[50]
758:acc[72.0%], correct[36], total[50]
759:acc[74.0%], correct[37], total[50]
760:acc[78.0%], correct[39], total[50]
761:acc[84.0%], correct[42], total[50]
762:acc[48.0%], correct[24], total[50]
763:acc[84.0%], correct[42], total[50]
764:acc[48.0%], correct[24], total[50]
765:acc[70.0%], correct[35], total[50]
766:acc[84.0%], correct[42], total[50]
767:acc[66.0%], correct[33], total[50]
768:acc[88.0%], correct[44], total[50]
769:acc[74.0%], correct[37], total[50]
770:acc[76.0%], correct[38], total[50]
771:acc[84.0%], correct[42], total[50]
772:acc[62.0%], correct[31], total[50]
773:acc[62.0%], correct[31], total[50]
774:acc[66.0%], correct[33], total[50]
775:acc[60.0%], correct[30], total[50]
776:acc[70.0%], correct[35], total[50]
777:acc[76.0%], correct[38], total[50]
778:acc[64.0%], correct[32], total[50]
779:acc[88.0%], correct[44], total[50]
780:acc[80.0%], correct[40], total[50]
781:acc[88.0%], correct[44], total[50]
782:acc[22.0%], correct[11], total[50]
783:acc[90.0%], correct[45], total[50]
784:acc[40.0%], correct[20], total[50]
785:acc[88.0%], correct[44], total[50]
786:acc[86.0%], correct[43], total[50]
787:acc[64.0%], correct[32], total[50]
788:acc[94.0%], correct[47], total[50]
789:acc[74.0%], correct[37], total[50]
790:acc[62.0%], correct[31], total[50]
791:acc[82.0%], correct[41], total[50]
792:acc[66.0%], correct[33], total[50]
793:acc[78.0%], correct[39], total[50]
794:acc[60.0%], correct[30], total[50]
795:acc[74.0%], correct[37], total[50]
796:acc[82.0%], correct[41], total[50]
797:acc[68.0%], correct[34], total[50]
798:acc[72.0%], correct[36], total[50]
799:acc[50.0%], correct[25], total[50]
800:acc[94.0%], correct[47], total[50]
801:acc[92.0%], correct[46], total[50]
802:acc[96.0%], correct[48], total[50]
803:acc[90.0%], correct[45], total[50]
804:acc[60.0%], correct[30], total[50]
805:acc[90.0%], correct[45], total[50]
806:acc[70.0%], correct[35], total[50]
807:acc[80.0%], correct[40], total[50]
808:acc[70.0%], correct[35], total[50]
809:acc[62.0%], correct[31], total[50]
810:acc[44.0%], correct[22], total[50]
811:acc[56.0%], correct[28], total[50]
812:acc[94.0%], correct[47], total[50]
813:acc[30.0%], correct[15], total[50]
814:acc[90.0%], correct[45], total[50]
815:acc[76.0%], correct[38], total[50]
816:acc[94.0%], correct[47], total[50]
817:acc[54.0%], correct[27], total[50]
818:acc[34.0%], correct[17], total[50]
819:acc[74.0%], correct[37], total[50]
820:acc[96.0%], correct[48], total[50]
821:acc[88.0%], correct[44], total[50]
822:acc[88.0%], correct[44], total[50]
823:acc[74.0%], correct[37], total[50]
824:acc[64.0%], correct[32], total[50]
825:acc[76.0%], correct[38], total[50]
826:acc[56.0%], correct[28], total[50]
827:acc[54.0%], correct[27], total[50]
828:acc[68.0%], correct[34], total[50]
829:acc[90.0%], correct[45], total[50]
830:acc[70.0%], correct[35], total[50]
831:acc[86.0%], correct[43], total[50]
832:acc[90.0%], correct[45], total[50]
833:acc[86.0%], correct[43], total[50]
834:acc[60.0%], correct[30], total[50]
835:acc[72.0%], correct[36], total[50]
836:acc[28.0%], correct[14], total[50]
837:acc[48.0%], correct[24], total[50]
838:acc[46.0%], correct[23], total[50]
839:acc[72.0%], correct[36], total[50]
840:acc[84.0%], correct[42], total[50]
841:acc[38.0%], correct[19], total[50]
842:acc[60.0%], correct[30], total[50]
843:acc[78.0%], correct[39], total[50]
844:acc[62.0%], correct[31], total[50]
845:acc[66.0%], correct[33], total[50]
846:acc[52.0%], correct[26], total[50]
847:acc[78.0%], correct[39], total[50]
848:acc[50.0%], correct[25], total[50]
849:acc[76.0%], correct[38], total[50]
850:acc[82.0%], correct[41], total[50]
851:acc[70.0%], correct[35], total[50]
852:acc[78.0%], correct[39], total[50]
853:acc[88.0%], correct[44], total[50]
854:acc[80.0%], correct[40], total[50]
855:acc[70.0%], correct[35], total[50]
856:acc[56.0%], correct[28], total[50]
857:acc[78.0%], correct[39], total[50]
858:acc[68.0%], correct[34], total[50]
859:acc[76.0%], correct[38], total[50]
860:acc[38.0%], correct[19], total[50]
861:acc[74.0%], correct[37], total[50]
862:acc[78.0%], correct[39], total[50]
863:acc[92.0%], correct[46], total[50]
864:acc[62.0%], correct[31], total[50]
865:acc[70.0%], correct[35], total[50]
866:acc[84.0%], correct[42], total[50]
867:acc[78.0%], correct[39], total[50]
868:acc[58.0%], correct[29], total[50]
869:acc[64.0%], correct[32], total[50]
870:acc[84.0%], correct[42], total[50]
871:acc[78.0%], correct[39], total[50]
872:acc[66.0%], correct[33], total[50]
873:acc[94.0%], correct[47], total[50]
874:acc[98.0%], correct[49], total[50]
875:acc[68.0%], correct[34], total[50]
876:acc[44.0%], correct[22], total[50]
877:acc[76.0%], correct[38], total[50]
878:acc[68.0%], correct[34], total[50]
879:acc[66.0%], correct[33], total[50]
880:acc[84.0%], correct[42], total[50]
881:acc[84.0%], correct[42], total[50]
882:acc[82.0%], correct[41], total[50]
883:acc[50.0%], correct[25], total[50]
884:acc[80.0%], correct[40], total[50]
885:acc[20.0%], correct[10], total[50]
886:acc[92.0%], correct[46], total[50]
887:acc[64.0%], correct[32], total[50]
888:acc[80.0%], correct[40], total[50]
889:acc[70.0%], correct[35], total[50]
890:acc[92.0%], correct[46], total[50]
891:acc[80.0%], correct[40], total[50]
892:acc[62.0%], correct[31], total[50]
893:acc[60.0%], correct[30], total[50]
894:acc[76.0%], correct[38], total[50]
895:acc[80.0%], correct[40], total[50]
896:acc[78.0%], correct[39], total[50]
897:acc[82.0%], correct[41], total[50]
898:acc[66.0%], correct[33], total[50]
899:acc[26.0%], correct[13], total[50]
900:acc[96.0%], correct[48], total[50]
901:acc[66.0%], correct[33], total[50]
902:acc[76.0%], correct[38], total[50]
903:acc[86.0%], correct[43], total[50]
904:acc[68.0%], correct[34], total[50]
905:acc[58.0%], correct[29], total[50]
906:acc[34.0%], correct[17], total[50]
907:acc[48.0%], correct[24], total[50]
908:acc[66.0%], correct[33], total[50]
909:acc[58.0%], correct[29], total[50]
910:acc[60.0%], correct[30], total[50]
911:acc[36.0%], correct[18], total[50]
912:acc[76.0%], correct[38], total[50]
913:acc[84.0%], correct[42], total[50]
914:acc[78.0%], correct[39], total[50]
915:acc[94.0%], correct[47], total[50]
916:acc[100.0%], correct[50], total[50]
917:acc[70.0%], correct[35], total[50]
918:acc[88.0%], correct[44], total[50]
919:acc[80.0%], correct[40], total[50]
920:acc[84.0%], correct[42], total[50]
921:acc[60.0%], correct[30], total[50]
922:acc[88.0%], correct[44], total[50]
923:acc[48.0%], correct[24], total[50]
924:acc[76.0%], correct[38], total[50]
925:acc[64.0%], correct[32], total[50]
926:acc[76.0%], correct[38], total[50]
927:acc[94.0%], correct[47], total[50]
928:acc[64.0%], correct[32], total[50]
929:acc[80.0%], correct[40], total[50]
930:acc[64.0%], correct[32], total[50]
931:acc[70.0%], correct[35], total[50]
932:acc[74.0%], correct[37], total[50]
933:acc[92.0%], correct[46], total[50]
934:acc[78.0%], correct[39], total[50]
935:acc[72.0%], correct[36], total[50]
936:acc[88.0%], correct[44], total[50]
937:acc[92.0%], correct[46], total[50]
938:acc[90.0%], correct[45], total[50]
939:acc[70.0%], correct[35], total[50]
940:acc[80.0%], correct[40], total[50]
941:acc[82.0%], correct[41], total[50]
942:acc[80.0%], correct[40], total[50]
943:acc[68.0%], correct[34], total[50]
944:acc[86.0%], correct[43], total[50]
945:acc[88.0%], correct[44], total[50]
946:acc[90.0%], correct[45], total[50]
947:acc[36.0%], correct[18], total[50]
948:acc[90.0%], correct[45], total[50]
949:acc[62.0%], correct[31], total[50]
950:acc[76.0%], correct[38], total[50]
951:acc[80.0%], correct[40], total[50]
952:acc[88.0%], correct[44], total[50]
953:acc[84.0%], correct[42], total[50]
954:acc[84.0%], correct[42], total[50]
955:acc[98.0%], correct[49], total[50]
956:acc[94.0%], correct[47], total[50]
957:acc[88.0%], correct[44], total[50]
958:acc[84.0%], correct[42], total[50]
959:acc[86.0%], correct[43], total[50]
960:acc[54.0%], correct[27], total[50]
961:acc[36.0%], correct[18], total[50]
962:acc[72.0%], correct[36], total[50]
963:acc[84.0%], correct[42], total[50]
964:acc[70.0%], correct[35], total[50]
965:acc[84.0%], correct[42], total[50]
966:acc[62.0%], correct[31], total[50]
967:acc[64.0%], correct[32], total[50]
968:acc[38.0%], correct[19], total[50]
969:acc[46.0%], correct[23], total[50]
970:acc[62.0%], correct[31], total[50]
971:acc[84.0%], correct[42], total[50]
972:acc[66.0%], correct[33], total[50]
973:acc[68.0%], correct[34], total[50]
974:acc[94.0%], correct[47], total[50]
975:acc[54.0%], correct[27], total[50]
976:acc[54.0%], correct[27], total[50]
977:acc[62.0%], correct[31], total[50]
978:acc[50.0%], correct[25], total[50]
979:acc[76.0%], correct[38], total[50]
980:acc[86.0%], correct[43], total[50]
981:acc[80.0%], correct[40], total[50]
982:acc[82.0%], correct[41], total[50]
983:acc[78.0%], correct[39], total[50]
984:acc[98.0%], correct[49], total[50]
985:acc[96.0%], correct[48], total[50]
986:acc[100.0%], correct[50], total[50]
987:acc[40.0%], correct[20], total[50]
988:acc[96.0%], correct[48], total[50]
989:acc[98.0%], correct[49], total[50]
990:acc[94.0%], correct[47], total[50]
991:acc[94.0%], correct[47], total[50]
992:acc[84.0%], correct[42], total[50]
993:acc[96.0%], correct[48], total[50]
994:acc[88.0%], correct[44], total[50]
995:acc[100.0%], correct[50], total[50]
996:acc[88.0%], correct[44], total[50]
997:acc[76.0%], correct[38], total[50]
998:acc[52.0%], correct[26], total[50]
999:acc[40.0%], correct[20], total[50]
